type,modified,license,rightsholder,accessrights,bibliographiccitation,references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,occurrenceid,catalognumber,recordnumber,recordedby,individualcount,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,othercatalognumbers,occurrenceremarks,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,materialsampleid,eventid,fieldnumber,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,samplingprotocol,samplingeffort,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,minimumelevationinmeters,maximumelevationinmeters,verbatimelevation,minimumdepthinmeters,maximumdepthinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters,coordinateprecision,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,footprintwkt,footprintsrs,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identificationqualifier,typestatus,identifiedby,dateidentified,identificationreferences,identificationverificationstatus,identificationremarks,scientificnameid,namepublishedinid,scientificname,acceptednameusage,originalnameusage,namepublishedin,namepublishedinyear,higherclassification,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,taxonrank,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,taxonremarks,lengthinmm,lengthtype,lengthunitsinferred,massing,massunitsinferred,underivedlifestage,underivedsex,dataset_url,dataset_citation,gbifdatasetid,gbifpublisherid,dataset_contact_email,dataset_contact,dataset_pubdate,lastindexed,migrator_version,hasmedia,hastissue,wascaptive,isfossil,vntype,haslength
PhysicalObject,6/24/2019 0:10,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:265300?seid=1974556. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:265300,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,sex=male ; age class=juvenile ; snout-vent length=46 mm; tail length=72 mm; weight=4.6 g,http://arctos.database.museum/guid/MVZ:Herp:265300?seid=1974556,MVZ:Herp:265300,JVP 65,"Collector(s): Joshua V. Penalba, Kory Heiken, Lydia L. Smith, Carol L. Spencer",1,male,juvenile,,,,,whole organism (ethanol); tissue (flash-frozen),,,,,,collector number=JVP 65,,http://arctos.database.museum/guid/MVZ:Herp:265300,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Joshua V. Penalba on 2010-04-26; method: field,,,,,4/26/2010,,116,116,2010,4,26,4/26/2010,,,,,collected at 12:58 PM,,,"North America, United States, California, San Bernardino County",North America,,,,United States,,California,San Bernardino County,,"ca. 2.56 mi S (via Black Canyon Rd.) intersection Cedar Canyon Rd. and Black Canyon Rd., Mid Hills, Mojave Nat'l Preserve","Approximately 2.56mi S (via Black Canyon Rd.) intersection Cedar Canyon Rd and Black Canyon Rd, Mid Hills, Mojave Nat'l Preserve, San Bernardino County, California",,,,,,,,,Joshua V. Penalba,,35.14011,-115.40425,World Geodetic System 1984,9,,35.14011/-115.40425,,,decimal degrees,,,,Joshua V. Penalba,4/26/2010,MaNIS georeferencing guidelines,GPS Garmin 12XL,unverified,,,,,,,,,,,,,,,,,,,,,A,,Joshua V. Penalba,4/26/2010,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,46,snout-vent length,0,4.6,0,juvenile,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,6/24/2019 0:10,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:265301?seid=1974557. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:265301,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,sex=female ; age class=adult ; snout-vent length=84 mm; tail length=82 mm; weight=21 g,http://arctos.database.museum/guid/MVZ:Herp:265301?seid=1974557,MVZ:Herp:265301,JVP 66,"Collector(s): Joshua V. Penalba, Kory Heiken, Lydia L. Smith, Carol L. Spencer",1,female,adult,,,,,whole organism (ethanol); tissue (flash-frozen),,,,,,collector number=JVP 66,,http://arctos.database.museum/guid/MVZ:Herp:265301,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Joshua V. Penalba on 2010-04-26; method: field,,,,,4/26/2010,,116,116,2010,4,26,4/26/2010,,,,,collected at 13:10,,,"North America, United States, California, San Bernardino County",North America,,,,United States,,California,San Bernardino County,,"ca. 2.56 mi S (via Black Canyon Rd.) intersection Cedar Canyon Rd. and Black Canyon Rd., Mid Hills, Mojave Nat'l Preserve","Approximately 2.56mi S (via Black Canyon Rd.) intersection Cedar Canyon Rd and Black Canyon Rd, Mid Hills, Mojave Nat'l Preserve, San Bernardino County, California",,,,,,,,,Joshua V. Penalba,,35.14011,-115.40425,World Geodetic System 1984,9,,35.14011/-115.40425,,,decimal degrees,,,,Joshua V. Penalba,4/26/2010,MaNIS georeferencing guidelines,GPS Garmin 12XL,unverified,,,,,,,,,,,,,,,,,,,,,A,,Joshua V. Penalba,4/26/2010,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,84,snout-vent length,0,21,0,adult,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,1
PhysicalObject,8/23/2019 15:13,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:269570?seid=2605961. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:269570,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,,http://arctos.database.museum/guid/MVZ:Herp:269570?seid=2605961,MVZ:Herp:269570,TJP 29846,Collector(s): Theodore J. Papenfuss,1,,,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=TJP 29846,,http://arctos.database.museum/guid/MVZ:Herp:269570,,,,,<i>Sceloporus occidentalis</i> (accepted ID) identified by Theodore J. Papenfuss on 2006-05-03; method: field,,,,,5/3/2006,,123,123,2006,5,3,5/3/2006,,,,,,,,"North America, United States, California, Inyo County",North America,,,,United States,,California,Inyo County,,"Mill Spring, Coso Range","Elev. 2085 m, 36.1769 N, 117.4615 W, Mill Spring, Coso Range, Inyo Co., Calif.",2085,2085,,,,,,,Theodore J. Papenfuss,,36.1769,-117.6923,World Geodetic System 1984,8,,36.1769/-117.4615,,,decimal degrees,,,,Theodore J. Papenfuss,5/3/2006,MaNIS georeferencing guidelines,GPS,unverified,,,,,,,,,,,,,,,,,,,,,A,,Theodore J. Papenfuss,5/3/2006,,field,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,,,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,6/23/2019 20:04,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:228762?seid=1625660. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:228762,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,sex=unknown ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:228762?seid=1625660,MVZ:Herp:228762,18,"Collector(s): Mollie K. Manier, Timothy R. Knight",1,undetermined,adult/juvenile,,,,,tissue (frozen); tissue (frozen) sample; whole organism (ethanol),,,,,,collector number=18,,http://arctos.database.museum/guid/MVZ:Herp:228762,,,,,"<i>Sceloporus occidentalis</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",,,,,5/22/1998,,142,142,1998,5,22,5/22/1998,,,,,,,,"North America, United States, California, El Dorado County",North America,,,,United States,,California,El Dorado County,,"ca. 70 ft S Gaddis Loop Rd., Compartment 490, Blodgett Forest Research Station, ca. 12 mi E Georgetown","ca. 70 ft S Gaddis Loop Road, Compartment 490, Blodgett Forest Research Station, ca. 12 mi E Georgetown",,,,,,,,,Julian A. Kapoor,,38.8963971,-120.658329,North American Datum 1927,3469,,38.8963971/-120.658329,,,decimal degrees,,,,Julian A. Kapoor,7/16/2002,MaNIS georeferencing guidelines,Terrain Navigator 3.02 USGS 1:24000,unverified,,,,,,,,,,,,,,,,,,,,,A,,"Museum of Vertebrate Zoology, University of California, Berkeley",1/27/1999,,legacy,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,unknown,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,6/19/2019 15:55,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:228765?seid=1435309. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:228765,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,sex=unknown ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:228765?seid=1435309,MVZ:Herp:228765,25,Collector(s): Mollie K. Manier,1,undetermined,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=25,,http://arctos.database.museum/guid/MVZ:Herp:228765,,,,,"<i>Sceloporus occidentalis</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",,,,,5/31/1998,,151,151,1998,5,31,5/31/1998,,,,,,,,"North America, United States, California, Mendocino County",North America,,,,United States,,California,Mendocino County,,"E side of Eel River, Leggett","E side of Eel R., Leggett",300,300,,,,,,,Julian A. Kapoor,,39.8640346,-123.7211565,North American Datum 1927,927,,39.8640346/-123.7211565,,,decimal degrees,,,,Julian A. Kapoor,7/2/2002,MaNIS georeferencing guidelines,Terrain Navigator 3.02 USGS 1:24000,unverified,,,,,,,,,,,,,,,,,,,,,A,,"Museum of Vertebrate Zoology, University of California, Berkeley",1/27/1999,,legacy,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,unknown,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,6/19/2019 15:55,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:228766?seid=513406. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:228766,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,sex=unknown ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:228766?seid=513406,MVZ:Herp:228766,26,Collector(s): Mollie K. Manier,1,undetermined,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=26,,http://arctos.database.museum/guid/MVZ:Herp:228766,,,,,"<i>Sceloporus occidentalis</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",,,,,5/31/1998,,151,151,1998,5,31,5/31/1998,,,,,,,,"North America, United States, California, Mendocino County",North America,,,,United States,,California,Mendocino County,,"E side of Eel River, Leggett","E side of Eel R., Leggett",300,300,,,,,,,Julian A. Kapoor,,39.8640346,-123.7211565,North American Datum 1927,927,,39.8640346/-123.7211565,,,decimal degrees,,,,Julian A. Kapoor,7/2/2002,MaNIS georeferencing guidelines,Terrain Navigator 3.02 USGS 1:24000,unverified,,,,,,,,,,,,,,,,,,,,,A,,"Museum of Vertebrate Zoology, University of California, Berkeley",1/27/1999,,legacy,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,unknown,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,9/17/2019 2:23,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:228769?seid=1415984. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:228769,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,sex=unknown ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:228769?seid=1415984,MVZ:Herp:228769,20,"Collector(s): Mollie K. Manier, Timothy R. Knight",1,undetermined,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=20,,http://arctos.database.museum/guid/MVZ:Herp:228769,,,,,"<i>Sceloporus occidentalis</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",,,,,5/30/1998,,150,150,1998,5,30,5/30/1998,,,,,,,,"North America, United States, California, Yolo County",North America,,,,United States,,California,Yolo County,,"8 mi S junction Hwy. 20 on Hwy. 16, E bank Cache Creek","8 mi S jct. Hwy. 20 on Hwy. 16, E bank Cache Cr.",300,300,,,,,,,Catherine E. Dana,,38.9220937,-122.3199745,North American Datum 1927,1655,,38.9220937/-122.3199745,,,decimal degrees,,,,Catherine E. Dana,3/8/2002,MaNIS georeferencing guidelines,Terrain Navigator 3.02 USGS 1:24000,unverified,,,,,,,,,,,,,,,,,,,,,A,,"Museum of Vertebrate Zoology, University of California, Berkeley",1/27/1999,,legacy,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,unknown,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,8/22/2019 22:33,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:228771?seid=800542. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:228771,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,sex=unknown ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:228771?seid=800542,MVZ:Herp:228771,28,Collector(s): Mollie K. Manier,1,undetermined,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=28,,http://arctos.database.museum/guid/MVZ:Herp:228771,,,,,"<i>Sceloporus occidentalis</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",,,,,6/1/1998,,152,152,1998,6,1,6/1/1998,,,,,,,,"North America, United States, California, Yolo County",North America,,,,United States,,California,Yolo County,,"8 mi S junction Hwy. 20 on Hwy. 16, E bank Cache Creek","8 mi S jct. Hwy. 20 on Hwy. 16, E bank Cache Cr.",300,300,,,,,,,Catherine E. Dana,,38.9220937,-122.3199745,North American Datum 1927,1655,,38.9220937/-122.3199745,,,decimal degrees,,,,Catherine E. Dana,3/8/2002,MaNIS georeferencing guidelines,Terrain Navigator 3.02 USGS 1:24000,unverified,,,,,,,,,,,,,,,,,,,,,A,,"Museum of Vertebrate Zoology, University of California, Berkeley",1/27/1999,,legacy,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,unknown,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,6/20/2019 1:42,http://creativecommons.org/publicdomain/zero/1.0/,,http://www.vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:229002?seid=1135881. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:229002,urn:lsid:biocol.org:col:34777,urn:lsid:biocol.org:col:34818,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,sex=unknown ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:229002?seid=1135881,MVZ:Herp:229002,24636,Collector(s): Theodore J. Papenfuss,1,undetermined,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=24636,,http://arctos.database.museum/guid/MVZ:Herp:229002,,,,,"<i>Sceloporus occidentalis</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",,,,,8/7/1998,,219,219,1998,8,7,8/7/1998,,,,,,,,"North America, United States, California, Kern County",North America,,,,United States,,California,Kern County,,"San Emigdio Mt., 14 mi WNW (by air) Frazier Park","San Emigdio Mt., 14 mi [Air] WNW Frazier Park",2225.04,2225.04,,,,,,,Rebecca N. Fong,,34.8731953,-119.1779562,North American Datum 1927,813,,34.8731953/-119.1779562,,,decimal degrees,,,,Rebecca N. Fong,6/2/2005,MaNIS georeferencing guidelines,Terrain Navigator 5.03 USGS 1:24000,unverified,,,,,,,,,,,,,,,,,,,,,A,,"Museum of Vertebrate Zoology, University of California, Berkeley",1/27/1999,,legacy,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,unknown,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
PhysicalObject,9/18/2019 2:12,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Herp:229003?seid=1701339. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Herp:229003,MVZ,30,,MVZ,Amphibian and reptile specimens,,PreservedSpecimen,,,sex=unknown ; age class=adult/juvenile,http://arctos.database.museum/guid/MVZ:Herp:229003?seid=1701339,MVZ:Herp:229003,24637,Collector(s): Theodore J. Papenfuss,1,undetermined,adult/juvenile,,,,,tissue (frozen); whole organism (ethanol),,,,,,collector number=24637,,http://arctos.database.museum/guid/MVZ:Herp:229003,,,,,"<i>Sceloporus occidentalis</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",,,,,8/7/1998,,219,219,1998,8,7,8/7/1998,,,,,,,,"North America, United States, California, Kern County",North America,,,,United States,,California,Kern County,,"San Emigdio Mt., 14 mi WNW (by air) Frazier Park","San Emigdio Mt., 14 mi [Air] WNW Frazier Park",2225.04,2225.04,,,,,,,Rebecca N. Fong,,34.8731953,-119.1779562,North American Datum 1927,813,,34.8731953/-119.1779562,,,decimal degrees,,,,Rebecca N. Fong,6/2/2005,MaNIS georeferencing guidelines,Terrain Navigator 5.03 USGS 1:24000,unverified,,,,,,,,,,,,,,,,,,,,,A,,"Museum of Vertebrate Zoology, University of California, Berkeley",1/27/1999,,legacy,,,,Sceloporus occidentalis,,,,,Animalia; Chordata; Reptilia; Squamata; Iguanidae; Phrynosomatinae;,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Sceloporus,,occidentalis,,species,,,,ICZN,,,,,,,,adult/juvenile,unknown,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Herp Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_herp (source published on 2019-07-06)",09c4287e-e6d5-4552-a07f-bff8a00833d8,8edbbde0-055e-11d8-b850-b8a03c50a862,atrox@berkeley.edu,Carol Spencer,7/6/2019,9/22/2019,no migrator,0,1,0,0,specimen,0
